movie_id,movie_title,id_id,name_name
32325,Mi Vida Loca,3268,Home Box Office (HBO)
32325,Mi Vida Loca,36836,Showcase Entertaiment Inc.
43742,Love Affair,6194,Warner Bros.
28313,Losing Isaiah,4,Paramount Pictures
11318,The Madness of King George,181,Channel Four Films
11318,The Madness of King George,798,Samuel Goldwyn Company
11318,The Madness of King George,23022,Close Call Films
3036,Mary Shelley's Frankenstein,70,American Zoetrope
3036,Mary Shelley's Frankenstein,559,TriStar Pictures
40490,Man of the House,2,Walt Disney Pictures
24070,Mixed Nuts,559,TriStar Pictures
8986,Milk Money,4,Paramount Pictures
8986,Milk Money,862,The Kennedy/Marshall Company
10510,Miracle on 34th Street,306,Twentieth Century Fox Film Corporation
17402,Miami Rhapsody,915,Hollywood Pictures
38722,My Family,70,American Zoetrope
38722,My Family,3906,American Playhouse
38722,My Family,20928,Majestic Films International
38722,My Family,89873,Newcomb Productions
8438,Murder in the First,2428,Wolper Organization
8438,Murder in the First,6194,Warner Bros.
11593,Nobody's Fool,4,Paramount Pictures
11593,Nobody's Fool,594,Capella International
11593,Nobody's Fool,761,Cinehaus
1945,Nell,306,Twentieth Century Fox Film Corporation
1945,Nell,802,Egg Pictures
1945,Nell,1382,PolyGram Filmed Entertainment
39310,New Jersey Drive,4319,40 Acres & A Mule Filmworks
109560,New York Cop,7260,TOEI
109560,New York Cop,42935,Distant Justice Joint Venture
56428,Beyond Bedlam,11139,Metrodome Films
63105,Nemesis 2 - Nebula,7954,Filmwerks
63105,Nemesis 2 - Nebula,21437,Imperial Entertainment
131957,Nina Takes a Lover,23098,Triumph Films
241,Natural Born Killers,508,Regency Enterprises
241,Natural Born Killers,644,Alcor Films
241,Natural Born Killers,4198,Ixtlan
241,Natural Born Killers,6194,Warner Bros.
241,Natural Born Killers,10104,New Regency Pictures
241,Natural Born Killers,68551,J D Productions
9058,Only You,559,TriStar Pictures
527,Once Were Warriors,293,Avalon Studios
527,Once Were Warriors,294,New Zealand Film Commission
527,Once Were Warriors,295,New Zealand On Air
18220,Poison Ivy II: Lily,12,New Line Cinema
18220,Poison Ivy II: Lily,17067,CineTel Pictures
18220,Poison Ivy II: Lily,17068,MG Entertainment
6950,Outbreak,824,Kopelson Entertainment
6950,Outbreak,2154,Punch Productions
6950,Outbreak,6194,Warner Bros.
6950,Outbreak,16775,Arnold Kopelson Productions
101,Leon: The Professional,5,Columbia Pictures
101,Leon: The Professional,9,Gaumont
63020,The Perez Family,28205,"Samuel Goldwyn Company, The"
2307,A Pyromaniac's Love Story,915,Hollywood Pictures
680,Pulp Fiction,14,Miramax Films
680,Pulp Fiction,59,A Band Apart
680,Pulp Fiction,216,Jersey Films
41478,Panther,31080,Polygram Filmed Entertainment
41478,Panther,31715,Gramercy Pictures (I)
41478,Panther,37580,MVP Films
25296,Pushing Hands,5528,Ang Lee Productions
40156,Priest,288,BBC Films
40156,Priest,1382,PolyGram Filmed Entertainment
40156,Priest,53009,Miramax
11450,Quiz Show,316,Wildwood Enterprises
11450,Quiz Show,915,Hollywood Pictures
11450,Quiz Show,11407,Baltimore Pictures
30304,Picture Bride,84839,Cecile Company
30304,Picture Bride,84840,Thousand Cranes Filmworks
10452,Queen Margot,82,Renn Productions
10452,Queen Margot,850,Eurimages
10452,Queen Margot,5358,Canal+
10452,Queen Margot,6187,ARD/Degeto Film GmbH
10452,Queen Margot,6541,D.A. Films
10452,Queen Margot,7089,France2 Cinéma
10452,Queen Margot,8923,WMG Film
10452,Queen Margot,18367,Centre National de la Cinématographie (CNC)
10452,Queen Margot,18495,N.E.F. Filmproduktion und Vertriebs GmbH
10452,Queen Margot,53009,Miramax
10452,Queen Margot,75913,RCS Films & TV
12106,The Quick and the Dead,559,TriStar Pictures
161495,Roommates,915,Hollywood Pictures
161495,Roommates,10201,Interscope Communications
161495,Roommates,12883,Nomura Babcock & Brown
3586,Prêt-à-Porter,14,Miramax Films
110,Three Colors: Red,38,Zespół Filmowy TOR
110,Three Colors: Red,183,Le Studio Canal+
110,Three Colors: Red,591,France 3 Cinéma
110,Three Colors: Red,1245,Télévision Suisse-Romande
108,Three Colors: Blue,591,France 3 Cinéma
108,Three Colors: Blue,1610,CED Productions
109,Three Colors: White,183,Le Studio Canal+
109,Three Colors: White,591,France 3 Cinéma
109,Three Colors: White,850,Eurimages
92769,Relative Fear,4899,Allegro Films
92769,Relative Fear,16953,Norstar Entertainment
92769,Relative Fear,24946,west wind entertainment
28033,Stuart Saves His Family,4,Paramount Pictures
22586,The Swan Princess,4108,Rich Animation Studios
14334,The Secret of Roan Inish,29272,Jones Entertainment Group
14334,The Secret of Roan Inish,29273,Skerry Productions
2636,The Specialist,2596,Jerry Weintraub Productions
2636,The Specialist,6194,Warner Bros.
2636,The Specialist,11134,Iguana Producciones
2164,Stargate,347,Centropolis Entertainment
2164,Stargate,694,StudioCanal
2164,Stargate,10320,Carolco Entertainment
11395,The Santa Clause,2,Walt Disney Pictures
11395,The Santa Clause,915,Hollywood Pictures
278,The Shawshank Redemption,97,Castle Rock Entertainment
278,The Shawshank Redemption,6194,Warner Bros.
9905,Shallow Grave,181,Channel Four Films
9905,Shallow Grave,359,Figment Films
9905,Shallow Grave,980,The Glasgow Film Fund
9905,Shallow Grave,1382,PolyGram Filmed Entertainment
87078,Suture,78701,Kino Korsakoff
12527,Strawberry and Chocolate,14,Miramax Films
12527,Strawberry and Chocolate,6647,Tabasco films
12527,Strawberry and Chocolate,8861,Instituto Mexicano de Cinematografía (IMCINE)
12527,Strawberry and Chocolate,10015,TeleMadrid
20306,Swimming with Sharks,2832,Cineville
20306,Swimming with Sharks,4063,Trimark Pictures
36614,The Sum of Us,798,Samuel Goldwyn Company
27993,Senior Trip,12,New Line Cinema
27993,Senior Trip,4733,1992 Number Four Limited Partnership
27993,Senior Trip,4734,MHA
31439,To Live,1078,Shanghai Film Studios
31439,To Live,25299,Era International Ltd
9067,Tank Girl,2231,Trilogy Entertainment Group
9059,Tales from the Crypt: Demon Knight,33,Universal Pictures
9059,Tales from the Crypt: Demon Knight,69626,Tales From The Crypt Holdings
193,Star Trek: Generations,4,Paramount Pictures
25066,Tales from the Hood,4319,40 Acres & A Mule Filmworks
25066,Tales from the Hood,11308,Savoy Pictures
12122,Village of the Damned,33,Universal Pictures
11381,Tommy Boy,4,Paramount Pictures
32636,Vanya on 42nd Street,58,Sony Pictures Classics
36141,The Underneath,14729,Populist Pictures
95963,The Walking Dead,11308,Savoy Pictures
95963,The Walking Dead,23808,Price Entertainment
95963,The Walking Dead,37350,"Jackson/McHenry Company,The"
1587,What's Eating Gilbert Grape,4,Paramount Pictures
9271,Virtuosity,4,Paramount Pictures
2064,While You Were Sleeping,175,Caravan Pictures
2064,While You Were Sleeping,915,Hollywood Pictures
19855,The War,33,Universal Pictures
60855,Double Happiness,8,Fine Line Features
60855,Double Happiness,806,Téléfilm Canada
60855,Double Happiness,4908,First Generation Films
60855,Double Happiness,17027,National Film Board of Canada (NFB)
60855,Double Happiness,36024,British Columbia Film Commission
236,Muriel's Wedding,105,Ciby 2000
236,Muriel's Wedding,11840,Film Victoria
236,Muriel's Wedding,39250,House & Moorhouse Films
48287,The Baby-Sitters Club,441,Columbia Pictures Corporation
48287,The Baby-Sitters Club,10157,Beacon Pictures
3049,Ace Ventura: Pet Detective,6194,Warner Bros.
3049,Ace Ventura: Pet Detective,10210,Morgan Creek Productions
2759,"The Adventures of Priscilla, Queen of the Desert",1382,PolyGram Filmed Entertainment
12635,Backbeat,37,Gramercy Pictures
10497,Bitter Moon,8,Fine Line Features
10497,Bitter Moon,355,R.P. Productions
10497,Bitter Moon,441,Columbia Pictures Corporation
10497,Bitter Moon,635,Les Films Alain Sarde
10497,Bitter Moon,5358,Canal+
10497,Bitter Moon,8131,Timothy Burrill Productions
11382,Bullets Over Broadway,14,Miramax Films
9331,Clear and Present Danger,4,Paramount Pictures
9331,Clear and Present Danger,2767,Mace Neufeld Productions
10731,The Client,508,Regency Enterprises
10731,The Client,644,Alcor Films
10731,The Client,6194,Warner Bros.
10464,"Corrina, Corrina",12,New Line Cinema
34152,Crooklyn,33,Universal Pictures
34152,Crooklyn,4319,40 Acres & A Mule Filmworks
9495,The Crow,14,Miramax Films
9495,The Crow,4028,Crowvision Inc.
9495,The Crow,4029,Entertainment Media Investment Corporation
9495,The Crow,4030,Jeff Most Productions
9495,The Crow,6455,Edward R. Pressman Film
29973,Cobb,508,Regency Enterprises
29973,Cobb,644,Alcor Films
29973,Cobb,6194,Warner Bros.
29973,Cobb,16823,Aleor Films
888,The Flintstones,33,Universal Pictures
888,The Flintstones,56,Amblin Entertainment
888,The Flintstones,1353,Hanna-Barbera Productions
13,Forrest Gump,4,Paramount Pictures
712,Four Weddings and a Funeral,181,Channel Four Films
712,Four Weddings and a Funeral,1382,PolyGram Filmed Entertainment
712,Four Weddings and a Funeral,10163,Working Title Films
16295,Higher Learning,441,Columbia Pictures Corporation
16295,Higher Learning,1947,New Deal Productions
48992,I Like It Like That,441,Columbia Pictures Corporation
48992,I Like It Like That,37294,Think Again Productions
48992,I Like It Like That,37295,Riot of Color
10879,I Love Trouble,175,Caravan Pictures
10879,I Love Trouble,9195,Touchstone Pictures
10660,It Could Happen to You,559,TriStar Pictures
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",181,Channel Four Films
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",201,Arte
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",4606,Zweites Deutsches Fernsehen (ZDF)
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",12914,Nomad Films
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",12915,Omega Film GmbH
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",12916,Without Walls
8587,The Lion King,2,Walt Disney Pictures
8587,The Lion King,10217,Walt Disney Feature Animation
1689,Little Buddha,14,Miramax Films
11596,New Nightmare,12,New Line Cinema
854,The Mask,12,New Line Cinema
854,The Mask,552,Dark Horse Entertainment
9359,Maverick,4564,Icon Entertainment International
9359,Maverick,6194,Warner Bros.
23333,Mrs. Parker and the Vicious Circle,8,Fine Line Features
23333,Mrs. Parker and the Vicious Circle,14,Miramax Films
36593,The Naked Gun 33⅓: The Final Insult,4,Paramount Pictures
12280,The Paper,23,Imagine Entertainment
12280,The Paper,33,Universal Pictures
2788,Reality Bites,33,Universal Pictures
2788,Reality Bites,216,Jersey Films
10427,Red Rock West,278,Propaganda Films
10427,Red Rock West,1382,PolyGram Filmed Entertainment
11011,Ri¢hie Ri¢h,1302,Davis Entertainment
11011,Ri¢hie Ri¢h,1885,Silver Pictures
11011,Ri¢hie Ri¢h,6194,Warner Bros.
49803,Safe Passage,12,New Line Cinema
8987,The River Wild,33,Universal Pictures
8987,The River Wild,496,David Foster Productions
8987,The River Wild,662,Turman-Foster Company
1637,Speed,306,Twentieth Century Fox Film Corporation
15128,Speechless,8411,Metro-Goldwyn-Mayer (MGM)
8831,Timecop,33,Universal Pictures
8831,Timecop,467,Renaissance Pictures
8831,Timecop,552,Dark Horse Entertainment
8831,Timecop,1644,Largo Entertainment
8831,Timecop,2982,Signature Pictures
8831,Timecop,4248,JVC Entertainment Networks
36955,True Lies,306,Twentieth Century Fox Film Corporation
36955,True Lies,574,Lightstorm Entertainment
10449,When a Man Loves a Woman,9195,Touchstone Pictures
10395,Wolf,5,Columbia Pictures
12160,Wyatt Earp,335,Tig Productions
12160,Wyatt Earp,6194,Warner Bros.
12160,Wyatt Earp,13040,Kasdan Pictures
12160,Wyatt Earp,24217,Paragon Entertainment Corp.
40480,Bad Company,9195,Touchstone Pictures
40480,Bad Company,21857,Tool Shed Productions
52038,A Man of No Importance,288,BBC Films
52038,A Man of No Importance,2630,Majestic Films International
52038,A Man of No Importance,11358,Little Bird
29444,S.F.W.,37,Gramercy Pictures
29444,S.F.W.,1382,PolyGram Filmed Entertainment
26352,A Low Down Dirty Shame,175,Caravan Pictures
26352,A Low Down Dirty Shame,915,Hollywood Pictures
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",3923,Strand Releasing
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",25583,Strand Home Video
315,"Faster, Pussycat! Kill! Kill!",170,Eve Productions Inc.
18242,The Secret Adventures of Tom Thumb,6215,Bolex Brothers
18242,The Secret Adventures of Tom Thumb,6216,Lumen Films
18242,The Secret Adventures of Tom Thumb,6217,Tara
11667,Street Fighter,33,Universal Pictures
11667,Street Fighter,7220,Capcom
32502,Coldblooded,278,Propaganda Films
32502,Coldblooded,11061,Motion Picture Corporation of America (MPCA)
32502,Coldblooded,31080,Polygram Filmed Entertainment
32502,Coldblooded,33419,Snowback Productions
28732,Fall Time,285,Live Entertainment
28732,Fall Time,826,Capitol Films
28732,Fall Time,16835,Bates Entertainmant
75555,The Fear,14280,A-Pix Entertainment
75555,The Fear,37300,Devin Entertainment
42981,Frank and Ollie,2,Walt Disney Pictures
42981,Frank and Ollie,90509,Theodore Thomas Productions
278939,Girl in the Cadillac,888,Overseas FilmGroup
291731,Homage,38179,Skyline Entertainment Partners
291731,Homage,38289,Arrow
203119,Open Season,3268,Home Box Office (HBO)
203119,Open Season,38276,Frozen Rope Productions Inc.
8011,Highlander: The Final Dimension,2662,Trans-Film
8011,Highlander: The Final Dimension,22240,Initial Groupe
8011,Highlander: The Final Dimension,25129,Lumière Pictures
8011,Highlander: The Final Dimension,30655,Fallingcloud
2654,In the Mouth of Madness,12,New Line Cinema
18069,8 Seconds,12,New Line Cinema
19092,Above the Rim,12,New Line Cinema
2758,Addams Family Values,4,Paramount Pictures
2758,Addams Family Values,41,Orion Pictures
2758,Addams Family Values,258,Scott Rudin Productions
38129,Martin Lawrence: You So Crazy,21222,HBO Independent Productions
10436,The Age of Innocence,5,Columbia Pictures
13595,Airheads,306,Twentieth Century Fox Film Corporation
13595,Airheads,1595,Island World
13595,Airheads,3929,Robert Simonds Productions
46094,The Air Up There,915,Hollywood Pictures
46094,The Air Up There,1382,PolyGram Filmed Entertainment
46094,The Air Up There,10201,Interscope Communications
46094,The Air Up There,12883,Nomura Babcock & Brown
46094,The Air Up There,82606,NBB Unit One Film Partners
46094,The Air Up There,82607,Longview Entertainment
9409,Another Stakeout,9195,Touchstone Pictures
11853,Bad Girls,306,Twentieth Century Fox Film Corporation
11853,Bad Girls,89311,"Ruddy Morgan Organization, The"
16771,Barcelona,8,Fine Line Features
16771,Barcelona,97,Castle Rock Entertainment
16771,Barcelona,16737,Barcelona Films
46924,Being Human,6194,Warner Bros.
46924,Being Human,7049,Enigma Productions
46924,Being Human,58750,BSB
46924,Being Human,79560,NatWest Ventures
46924,Being Human,79561,Fujisankei
11041,The Beverly Hillbillies,306,Twentieth Century Fox Film Corporation
306,Beverly Hills Cop III,4,Paramount Pictures
306,Beverly Hills Cop III,30,Eddie Murphy Productions
14522,Black Beauty,6194,Warner Bros.
26203,Blink,12,New Line Cinema
178,Blown Away,2231,Trilogy Entertainment Group
178,Blown Away,8411,Metro-Goldwyn-Mayer (MGM)
19819,Blue Chips,4,Paramount Pictures
57834,Blue Sky,14150,Orion Pictures Corporation
57834,Blue Sky,18070,Heathrow Productions
4722,Body Snatchers,6194,Warner Bros.
4722,Body Snatchers,10098,Dorset Productions
4722,Body Snatchers,10099,Robert H. Solo Productions
18215,Boxing Helena,70969,Mainline Pictures
1607,A Bronx Tale,7429,HBO Films
1607,A Bronx Tale,11308,Savoy Pictures
26391,Cabin Boy,9195,Touchstone Pictures
117553,Calendar Girl,5,Columbia Pictures
117553,Calendar Girl,1350,Parkway Productions
6075,Carlito's Way,33,Universal Pictures
6075,Carlito's Way,1988,Epic Productions
6075,Carlito's Way,11393,Bregman/Baer Productions
11310,City Slickers II: The Legend of Curly's Gold,5,Columbia Pictures
11310,City Slickers II: The Legend of Curly's Gold,97,Castle Rock Entertainment
18658,Clean Slate,8411,Metro-Goldwyn-Mayer (MGM)
9350,Cliffhanger,559,TriStar Pictures
9350,Cliffhanger,5358,Canal+
9350,Cliffhanger,14723,Carolco Pictures
9350,Cliffhanger,23246,RCS Video
9350,Cliffhanger,45728,Cliffhanger Productions
9350,Cliffhanger,45729,Pioneer
9612,Coneheads,4,Paramount Pictures
2124,Color of Night,915,Hollywood Pictures
2124,Color of Night,1504,Cinergi Pictures Entertainment
26261,Cops & Robbersons,559,TriStar Pictures
19176,The Cowboy Way,23,Imagine Entertainment
19176,The Cowboy Way,33,Universal Pictures
49299,Dangerous Game,8411,Metro-Goldwyn-Mayer (MGM)
49299,Dangerous Game,36863,Maverick Picture Company
49299,Dangerous Game,36864,Cecchi Gori Europa N.V.
49299,Dangerous Game,36865,Eye Productions
49299,Dangerous Game,68062,Pentamerica
11566,Dave,5739,Donner/Shuler-Donner Productions
11566,Dave,6194,Warner Bros.
11566,Dave,8816,Northern Lights Entertainment
9571,Dazed and Confused,37,Gramercy Pictures
9571,Dazed and Confused,6556,Alphaville Productions
9571,Dazed and Confused,10932,The Criterion Collection
9739,Demolition Man,1885,Silver Pictures
9739,Demolition Man,6194,Warner Bros.
34444,Even Cowgirls Get the Blues,8,Fine Line Features
26141,Fatal Instinct,8411,Metro-Goldwyn-Mayer (MGM)
10997,Farewell My Concubine,708,Beijing Film Studio
10997,Farewell My Concubine,2269,China Film Co-Production Corporation
10997,Farewell My Concubine,36863,Maverick Picture Company
50463,The Favor,41,Orion Pictures
50463,The Favor,365,Nelson Entertainment
